"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000029283",328.944296085354,1.02099240433307,0.336901574739788,3.0305361591784,0.00244119954288352,0.00885168321597052
"ENSMUSG00000029153",54.5680002224835,-2.08594279329544,0.505637329566113,-4.12537340762673,3.70133731583431e-05,0.000213402793955987
"ENSMUSG00000029287",275.501989458052,-1.53353542989317,0.207445176936312,-7.39248534259238,1.44109390113448e-13,2.91555303052182e-12
"ENSMUSG00000029156",276.277490247534,1.18435140956953,0.342439264090681,3.45857363265418,0.000543043812964612,0.00234437379801576
"ENSMUSG00000037235",2079.42088142248,-1.19721342502706,0.193041273161866,-6.20185209834992,5.58025086729389e-10,7.40886540257845e-09
"ENSMUSG00000037224",31.906714081674,-2.61142278624514,0.576870232612139,-4.52688081064662,5.98606795356141e-06,4.07707812359481e-05
"ENSMUSG00000029275",315.091953964366,1.18513860513607,0.220111122937404,5.38427403994983,7.27376144903993e-08,7.15243534027302e-07
"ENSMUSG00000065191",5.66171191294445,3.69223127874703,1.52113913964341,2.42728043906133,0.0152124916631693,0.0428908718036404
"ENSMUSG00000054520",2788.42512472659,1.39481454474722,0.212614314373455,6.56030403624303,5.36981797254398e-11,8.06847893167249e-10
"ENSMUSG00000042476",3327.65874799457,-5.16206399909133,0.375316428212599,-13.7538983403286,4.82575604272056e-43,6.09827078998564e-41
"ENSMUSG00000106664",6.06584856738937,2.28727818359755,0.902303645165788,2.53493177806823,0.0112469227080075,0.0331753255172039
"ENSMUSG00000063406",1676.47808956623,1.02180242236892,0.182802755505191,5.58964452994748,2.27534915464174e-08,2.41261419400524e-07
"ENSMUSG00000052783",83.5425123127093,-1.28086166247765,0.354213271521895,-3.61607473648394,0.000299104053540647,0.00137715285638054
"ENSMUSG00000057157",14.4930636908388,-3.20606759653864,0.675901708236115,-4.74339324412339,2.1016772251274e-06,1.57176115877358e-05
"ENSMUSG00000005672",377.142181846742,-2.53342522037941,0.441720193481433,-5.7353620182318,9.73042815486566e-09,1.08890649678565e-07
"ENSMUSG00000107020",19.7100468475141,-2.62722402937984,0.837328342293198,-3.13762701759819,0.00170321459855758,0.00646796334375956
"ENSMUSG00000029648",813.20748773485,2.86399493049796,0.384151708349551,7.4553747080878,8.96127783332427e-14,1.84635291278241e-12
"ENSMUSG00000029649",2081.39902468094,1.17676642108527,0.112872341679217,10.4256401841085,1.89379663784366e-25,9.29620253978955e-24
"ENSMUSG00000056004",170.729811567895,-1.45507531865065,0.445579151465728,-3.26558213925448,0.00109239318203242,0.00436496721122796
"ENSMUSG00000008090",514.464880985676,-5.94828234286479,0.451855119704125,-13.164136209765,1.41142589661047e-39,1.47374393831675e-37
"ENSMUSG00000029651",105.009556045435,-1.57722745759819,0.401035390566221,-3.93288845498475,8.3931191161317e-05,0.000444781163999392
"ENSMUSG00000060063",22013.5078163287,-1.78525712566776,0.156786643751198,-11.3865383106278,4.87993916669619e-30,3.05206753669359e-28
"ENSMUSG00000029659",15.8982557543864,-5.67316597440755,1.45226485325037,-3.90642654589501,9.36711004339446e-05,0.000490281065610294
"ENSMUSG00000043323",1361.01900343401,-1.06485872366417,0.257952927939645,-4.12811256755079,3.65753062531834e-05,0.000211025215802141
"ENSMUSG00000056602",1188.46859800938,-1.04417680910451,0.189529286613008,-5.50931641101238,3.60229878334439e-08,3.7094795912734e-07
"ENSMUSG00000029094",178.524013205593,-1.14477233655847,0.233626033806445,-4.90002042112692,9.58266945510389e-07,7.67672759143921e-06
"ENSMUSG00000029093",295.081170266455,-2.37736536949015,0.46472386992561,-5.11565151553481,3.12659847732465e-07,2.7535968433965e-06
"ENSMUSG00000037979",3273.58586985541,-1.90468763105388,0.349369198704718,-5.45179036422069,4.98652189916972e-08,5.04010962425514e-07
"ENSMUSG00000033209",439.691202308278,-2.05711726057039,0.294826578970995,-6.97738062745276,3.00734149355955e-12,5.28203200885918e-11
"ENSMUSG00000016128",61.4254899430213,2.59179448840225,0.753606372048372,3.43918865940254,0.00058346047443105,0.00250002312831333
"ENSMUSG00000033970",272.145041556223,1.15660525080531,0.296322548716623,3.90319689073471,9.4930415797142e-05,0.000496345280304089
"ENSMUSG00000105368",9.90487374038279,2.47088973368912,1.02984799165967,2.39927615890876,0.0164275201856193,0.0457719303950736
"ENSMUSG00000117286",66.5345880947416,-1.84581586210778,0.490765674132683,-3.76109406056127,0.00016917179487363,0.00083307981000719
"ENSMUSG00000002944",4518.37426797686,-1.77302726736401,0.289605256509182,-6.12222060032875,9.22801397587484e-10,1.18683048222081e-08
"ENSMUSG00000029123",11.0121744793696,-4.74777479350347,1.14680554791005,-4.13999984753813,3.47306052298008e-05,0.000201230090306313
"ENSMUSG00000106926",65.8845692947089,-1.6274942397547,0.387618218386367,-4.19870419540615,2.68446718218079e-05,0.000160326321626997
"ENSMUSG00000037936",1995.92705376538,1.05502822855907,0.190142838443926,5.54860881005622,2.87951653138514e-08,3.00352004793185e-07
"ENSMUSG00000070498",5.18888459322204,-4.6301455213044,1.93051395640031,-2.39840043940315,0.016466852327616,0.0458452350081476
"ENSMUSG00000039934",1956.39276762784,1.45931731590021,0.267498669299603,5.4554189735641,4.88575069004341e-08,4.94637093278758e-07
"ENSMUSG00000064280",9.59312039674794,3.35365119215244,1.41684691693339,2.3669820303601,0.0179338035353222,0.0493054542806438
"ENSMUSG00000039899",6848.33120118679,3.02233440553741,0.275630619648901,10.9651620323869,5.61997976583704e-28,3.16181601346476e-26
"ENSMUSG00000044968",149.826593830004,2.35424337148569,0.354840053404598,6.63466074051488,3.25249739007646e-11,5.02810794769537e-10
"ENSMUSG00000046572",144.611390990275,1.05458599199231,0.296292562657342,3.55927257347976,0.000371883412375578,0.00166920784112186
"ENSMUSG00000107134",44.329256507787,-5.03907149241209,0.663022480455953,-7.60015179115311,2.957836044105e-14,6.37681503051928e-13
"ENSMUSG00000051022",96.1155313441647,-3.30902086379582,0.46268814137674,-7.15173043758967,8.56907190568313e-13,1.60473828065129e-11
"ENSMUSG00000082938",370.55919517844,-2.91857695450201,0.385062783762289,-7.57948334031609,3.46933745652149e-14,7.43403596553065e-13
"ENSMUSG00000044339",84.0385886990392,1.20363879771899,0.386970319199645,3.11041632394036,0.0018682381971699,0.00702106537359474
"ENSMUSG00000039782",564.349674993237,-1.35815235686967,0.163299003789372,-8.31696657881304,9.02431864787206e-17,2.47360689789614e-15
"ENSMUSG00000029430",2652.29308882785,1.18584326894259,0.230092910236379,5.15375840013648,2.55316845380287e-07,2.29533663037615e-06
"ENSMUSG00000042453",314.936208974593,-6.41971342056872,0.606137549482591,-10.5911825229252,3.27429082098114e-26,1.68444831754942e-24
"ENSMUSG00000042010",112.308311893416,-1.35105215978748,0.518493562047672,-2.60572600834581,0.00916797667538903,0.0278600667449669
"ENSMUSG00000062604",1726.50535184273,-1.14885491096318,0.133717316153832,-8.59166893270207,8.57150669503416e-18,2.53260273356153e-16
"ENSMUSG00000028995",3172.69660133572,-1.24118626140374,0.227318666397292,-5.46011588522379,4.75823895563421e-08,4.82123866549088e-07
"ENSMUSG00000028986",276.494362073335,-1.01324390039719,0.189324028383367,-5.351903342905,8.70338869497148e-08,8.43701432814662e-07
"ENSMUSG00000106133",239.509588375935,-3.95362991367912,0.334181664258421,-11.8307804901642,2.70613731935566e-32,1.91098844108233e-30
"ENSMUSG00000029291",534.131476306976,1.3876986630911,0.139472335394463,9.94963380491431,2.53112873710064e-23,1.12179989819486e-21
"ENSMUSG00000082389",137.886735604462,-4.59129974294063,0.378795365587694,-12.1207917520778,8.19634686999734e-34,6.37786666576673e-32
"ENSMUSG00000035540",59.1336660149902,-1.15085239235039,0.47225604424532,-2.43692464368453,0.014812765881438,0.0419269672467719
"ENSMUSG00000067274",82419.0657772362,-1.66044769243024,0.225612074659548,-7.35974656913145,1.84259711338008e-13,3.6825043039669e-12
"ENSMUSG00000031558",16.7506175575178,-3.70000473488666,1.499961557354,-2.46673304175451,0.0136351970512356,0.039092324111291
"ENSMUSG00000029370",25.7071333115539,-2.59734408050586,0.634392438647007,-4.09422294825159,4.23586575142853e-05,0.000240840341132215
"ENSMUSG00000029371",47.1360410510617,-2.67166605065352,0.688126126785155,-3.88252377966701,0.000103377903123528,0.00053528856666736
"ENSMUSG00000029372",34728.6919436214,-1.11110296826937,0.337564634634882,-3.29152658266813,0.000996451988618913,0.00402467954491841
"ENSMUSG00000029373",23140.7016114985,-2.09688192824018,0.6520806612902,-3.21567875374698,0.0013013641935301,0.00510396569424935
"ENSMUSG00000029379",89.748975153407,-2.76152677052113,0.842804958717932,-3.27659055865302,0.0010506861256049,0.00422158935384899
"ENSMUSG00000029089",211.579414201861,-1.1794073204254,0.283753289536918,-4.1564533836777,3.23226085950577e-05,0.000188832081792179
"ENSMUSG00000058427",464.789115903054,-4.09867596871457,0.417810813931716,-9.80988483793631,1.0208499752513e-22,4.39018937000744e-21
"ENSMUSG00000029376",94.5182682326776,-1.67257726982736,0.403215448379523,-4.14809818559596,3.35248623705415e-05,0.000195161743098248
"ENSMUSG00000082361",5.78615872883045,-5.96155800325084,1.5607155987982,-3.81975935131385,0.000133581937872643,0.000673430055862861
"ENSMUSG00000034981",315.00054321617,-1.70831790779853,0.595863307397337,-2.86696275234713,0.00414431785569967,0.014043492931814
"ENSMUSG00000029090",64.0926989913339,-1.53590340288767,0.426080328684676,-3.60472732366935,0.000312480834875386,0.00143125515483258
"ENSMUSG00000045790",12.2314428462802,-4.30753607735619,1.30903918368237,-3.29060896805164,0.000999707739504912,0.00403650632752418
"ENSMUSG00000061576",9.71182819134629,-4.6870102775824,1.69561234296478,-2.76419919743398,0.00570626923065087,0.0185286449310448
"ENSMUSG00000029186",697.283133425795,-1.31202721207487,0.228787043739135,-5.73470940763087,9.7679672559421e-09,1.09261120799331e-07
"ENSMUSG00000048271",6092.49894712596,-1.65156055435024,0.204341105347445,-8.08237065930547,6.3519693077987e-16,1.61034184858822e-14
"ENSMUSG00000066900",3437.32955157343,-1.4754004060437,0.17903386491199,-8.24090127735879,1.70918215877272e-16,4.56312749257609e-15
"ENSMUSG00000029413",6867.58278608862,3.07674466422711,0.24049393514538,12.7934397279799,1.78399527088122e-37,1.63424577937008e-35
"ENSMUSG00000029415",1309.56168732058,1.26983011802368,0.137538736931103,9.23252711459586,2.64320785235222e-20,9.56445343578025e-19
"ENSMUSG00000029189",40.4607214212448,-3.70759546813491,0.739298672568168,-5.01501707727338,5.30287555514358e-07,4.45224734002889e-06
"ENSMUSG00000029417",4347.60787240505,8.66060730744817,0.561227433327045,15.4315466300475,1.00434224085819e-53,1.90376934609442e-51
"ENSMUSG00000034855",1572.44779989908,7.93942320078383,0.663759390077093,11.9612969992962,5.66697937027071e-33,4.23168804976396e-31
"ENSMUSG00000029108",140.721784821914,-1.96210539446667,0.357225737689848,-5.49262045662068,3.96013264418407e-08,4.05930069126389e-07
"ENSMUSG00000106044",6.43758754302737,-2.75692597798206,0.860943439400807,-3.20221497930317,0.00136375181339442,0.00531313394239769
"ENSMUSG00000105707",5.27340000129585,-2.66963331039853,1.10910581204554,-2.40701408414304,0.016083549583149,0.0449100089323465
"ENSMUSG00000029359",761.465679868006,-1.21002086646584,0.397219961067033,-3.04622371749754,0.00231735340854636,0.00846239221893884
"ENSMUSG00000060512",189.649495672452,-2.41420303570509,0.260854518834759,-9.25497877701859,2.14272972748079e-20,7.78777963784391e-19
"ENSMUSG00000047881",531.769999575065,-1.05690996343753,0.182573400342035,-5.78895918823608,7.082390168744e-09,8.08731503884103e-08
"ENSMUSG00000037913",425.436591519992,-1.16814835030819,0.146181144679777,-7.99110140276383,1.33738494602214e-15,3.28900597204366e-14
"ENSMUSG00000032741",1873.48909265012,-1.49581554229749,0.208886187432676,-7.16091169397974,8.01422641968272e-13,1.5029419134994e-11
"ENSMUSG00000106825",53.5779605986261,-1.26243459267044,0.412785619467443,-3.05832987665407,0.0022257441601263,0.00816901811049038
"ENSMUSG00000089809",367.795292629901,1.64075325617457,0.256195497241683,6.40430169085586,1.51059152730946e-10,2.15292055615731e-09
"ENSMUSG00000037822",5269.83313490528,-1.59545380400713,0.281949149948843,-5.65865796827766,1.52561253822671e-08,1.65978561443632e-07
"ENSMUSG00000105601",5.25152154815005,4.86034044688673,1.76862168985439,2.74809501363001,0.00599426358379915,0.0193439815652146
"ENSMUSG00000066861",502.727835744589,9.23908612063341,0.571977411331992,16.1528863510849,1.083698732697e-58,2.28243625394183e-56
"ENSMUSG00000052776",866.526769113318,7.68400444733759,0.466552107007536,16.4697668961839,6.05030633642351e-61,1.38047822909396e-58
"ENSMUSG00000042744",4486.65796770674,-1.55637698522956,0.258324718200405,-6.02488602744607,1.69228832811931e-09,2.09344221794759e-08
"ENSMUSG00000042726",5359.97288296741,1.76478126240792,0.206628193228921,8.54085415368626,1.33233288946267e-17,3.86706090248989e-16
"ENSMUSG00000042719",892.192694564883,1.81474599540816,0.159265800461646,11.3944487149655,4.45641746876492e-30,2.80140406289044e-28
"ENSMUSG00000092060",220.662908061875,-2.39117762337855,0.271147044858573,-8.81874860419651,1.15745980604806e-18,3.73815524778981e-17
"ENSMUSG00000106832",8.06524150967736,-4.67361036573554,0.966042750617966,-4.8378918663236,1.31223494794466e-06,1.02264685601683e-05
"ENSMUSG00000038564",357.722947798332,1.23592468404554,0.320910897463214,3.85130169718595,0.000117491647797401,0.000601543566387607
"ENSMUSG00000038593",485.394856388646,-1.28027554960911,0.20546107502235,-6.23123163095415,4.62782245360012e-10,6.1943943998704e-09
"ENSMUSG00000107015",6.47791316119065,-4.6587835049995,1.83242108437402,-2.5424197225885,0.0110087886714304,0.0325664550349805
"ENSMUSG00000029135",2823.20371380363,-1.25581959624461,0.1436962892732,-8.73940171034618,2.34348171802364e-18,7.26390899314952e-17
"ENSMUSG00000107211",24.1558818854268,-2.37944578487421,0.551480795771885,-4.31464849386785,1.59857052655325e-05,0.000100106670686976
"ENSMUSG00000014956",39839.0647676853,-3.31700893197016,0.200415384088608,-16.5506702344947,1.583301478713e-61,3.82507010180841e-59
"ENSMUSG00000008843",110.50253390785,-3.81033328157489,0.770261310906311,-4.94680600936785,7.54410914385229e-07,6.16590174205002e-06
"ENSMUSG00000107005",8.40301409962547,-6.28249436705706,1.53364531587237,-4.09644544409111,4.1954230138938e-05,0.000239037257591609
"ENSMUSG00000040557",1131.72764142179,-4.23421248217025,0.454528204375515,-9.31562099207401,1.21241206958241e-20,4.51007146683202e-19
"ENSMUSG00000007207",70.2760464117661,-1.66575017130203,0.520760797933489,-3.19868580337105,0.00138055539015271,0.00537010985385052
"ENSMUSG00000005373",718.212658146232,-5.34475690510731,0.817888080594635,-6.53482674698166,6.36832176229302e-11,9.48206555084137e-10
"ENSMUSG00000004814",821.927203811845,-5.64919012227715,0.865907532184713,-6.52401083522631,6.84517610408348e-11,1.0167500274673e-09
"ENSMUSG00000051391",4454.47644169947,1.08092979958418,0.171420969054149,6.30570347110062,2.86887835162431e-10,3.94723061645596e-09
"ENSMUSG00000004947",1224.60901693834,2.23239086154853,0.190992862767512,11.6883470366426,1.46204417616177e-31,9.92498418429152e-30
"ENSMUSG00000004952",1537.0502513801,4.25844782134097,0.341698004928037,12.4626066290256,1.19403011747448e-35,1.00079218213626e-33
"ENSMUSG00000029705",6221.43418183086,-2.22233878860936,0.210457024194235,-10.5595847756468,4.58686265995695e-26,2.33050452920947e-24
"ENSMUSG00000025854",1380.08779387894,-1.85949063825865,0.25248869877191,-7.36464898153109,1.77613596772363e-13,3.55256026920825e-12
"ENSMUSG00000094504",27.4348171195776,-4.95686034216855,0.974303445543007,-5.08759397787611,3.62634700207111e-07,3.1509323986261e-06
"ENSMUSG00000025856",176.485450877284,-1.38068207900317,0.465224663193196,-2.96777490154215,0.00299963915470012,0.0106156984130576
"ENSMUSG00000056413",1297.7964527859,1.16209795882081,0.196270265921762,5.92090683406954,3.20171209964414e-09,3.80591363045976e-08
"ENSMUSG00000044197",1664.09733386478,-1.10182015605769,0.184295837355771,-5.97854065434314,2.25145428740547e-09,2.72898851698208e-08
"ENSMUSG00000036639",143.186880260923,1.73405520243861,0.274731057130894,6.31182808579384,2.75758458589878e-10,3.80046976318332e-09
"ENSMUSG00000036599",4421.68741948567,-1.21959844961738,0.263970566809063,-4.62020620086616,3.83358849933455e-06,2.72869115541889e-05
"ENSMUSG00000050822",43.3658183548487,-1.12283981027181,0.436079419600497,-2.57485164353885,0.0100283090506916,0.0299937361431333
"ENSMUSG00000029401",970.117471468485,1.20144739923215,0.139828545746788,8.59228988484096,8.52529720727389e-18,2.5219732746896e-16
"ENSMUSG00000029387",284.810087516306,1.11173939280691,0.242545887829531,4.58362499053487,4.5698350780696e-06,3.19279489633657e-05
"ENSMUSG00000034173",45.4738255152211,-1.15037544268836,0.377668195317385,-3.04599502142775,0.00231911675154051,0.00846757667676118
"ENSMUSG00000095789",14.1440230127114,-1.70499051667791,0.656728582368131,-2.59618746991307,0.00942646178035985,0.028490969114636
"ENSMUSG00000029322",10838.7174571733,2.78105313425411,0.203733068522275,13.6504748808122,2.00567268395865e-42,2.42273462147594e-40
"ENSMUSG00000029319",526.970809844106,1.18295250620673,0.161429604404233,7.32797748326585,2.3365196349427e-13,4.60980919489656e-12
"ENSMUSG00000029314",195.81605251463,-1.21626886285136,0.25096431259367,-4.84638174360908,1.25733476157606e-06,9.82347596536378e-06
"ENSMUSG00000029673",20.827159929417,-3.34225504872678,0.701044579547026,-4.76753568351723,1.86492972186379e-06,1.40881662189355e-05
"ENSMUSG00000007987",269.823682413563,1.5209443808454,0.18120557032423,8.39347475976587,4.71981022458938e-17,1.32015395634882e-15
"ENSMUSG00000019054",10846.0855108679,-2.28453608965072,0.250034333280569,-9.13688956103157,6.42743595896963e-20,2.26912431090157e-18
"ENSMUSG00000094840",94.4998817076017,-2.86423372284049,0.432628531376161,-6.62053821029687,3.57893386494124e-11,5.5085626670757e-10
"ENSMUSG00000029715",178.115756580515,1.54950694199715,0.304361079629358,5.09101539488588,3.56151105786934e-07,3.10006200946719e-06
"ENSMUSG00000106237",89.0972656771509,-1.02103931663141,0.325820571244917,-3.13374724232467,0.00172589451535476,0.00654199240845594
"ENSMUSG00000029714",2243.57783190898,-1.12371112629254,0.221053698221551,-5.08343056611655,3.70678121289698e-07,3.21515320831423e-06
"ENSMUSG00000038803",6876.21004279803,-1.98814477295851,0.203630904186662,-9.76347269536278,1.61527381154763e-22,6.83910262270736e-21
"ENSMUSG00000107257",218.644405926943,-1.20685291468762,0.240498186130406,-5.01813728454992,5.21748886549579e-07,4.39403146355254e-06
"ENSMUSG00000045502",208.009658517446,2.02596753270231,0.435499462587666,4.65205518432639,3.28643097447592e-06,2.37097105129409e-05
"ENSMUSG00000001844",1009.77737906608,-1.0435662692697,0.231419671291952,-4.50941038609103,6.50080474250225e-06,4.39969322891349e-05
"ENSMUSG00000079111",875.106131635571,1.09273704860936,0.240813275105865,4.5376943946673,5.68725969821789e-06,3.88860858722212e-05
"ENSMUSG00000083012",20.2692100013781,-2.16230532422794,0.616382684354772,-3.50805656796059,0.000451393056910643,0.00198771045539529
"ENSMUSG00000036718",124.772241185985,-1.61151421668432,0.282125463286441,-5.71204810055784,1.1162452525398e-08,1.23680375508479e-07
"ENSMUSG00000032690",1766.557166143,5.62014547468756,0.370610630767137,15.164555487937,6.07085140215371e-52,1.06855657322766e-49
"ENSMUSG00000032661",4270.33075888509,5.16802031308921,0.347084594546077,14.8898003377189,3.83914275434315e-50,6.30694371683493e-48
"ENSMUSG00000001166",220.540308579794,1.06282744021013,0.218108534578052,4.87292916926084,1.09955653338379e-06,8.72914693802944e-06
"ENSMUSG00000029605",299.435128585787,2.42107305559556,0.210099583586553,11.5234548030323,1.00499013094114e-30,6.55157852027818e-29
"ENSMUSG00000029657",964.971163951353,1.17379170223516,0.353881528123317,3.31690582568677,0.000910202912019524,0.00370853507903193
"ENSMUSG00000111375",121.051566450161,-1.11253115513548,0.362762924212142,-3.06682706771013,0.00216343980490203,0.00796883164011895
"ENSMUSG00000029363",481.390894489838,1.21507211369873,0.214121827917788,5.67467654052186,1.38950954314224e-08,1.52111480062688e-07
"ENSMUSG00000060183",15.1367848587172,5.20874085969182,1.23595561505462,4.21434297174307,2.50506369349535e-05,0.000150450352266908
"ENSMUSG00000034118",481.868745474587,2.40616504353674,0.375945484633264,6.40030308086812,1.55068826978192e-10,2.2051432652158e-09
"ENSMUSG00000107216",8.63104529045985,4.47656308695517,1.24286209348956,3.60181802180997,0.000315999544424524,0.00144473460525152
"ENSMUSG00000063015",9679.32288574508,-1.72320465668702,0.14914115379488,-11.5541861708875,7.03103805420298e-31,4.65749569171156e-29
"ENSMUSG00000029384",21.6869634529077,-2.1612419788241,0.754828123891327,-2.86322397168028,0.00419354019994898,0.0141907741838977
"ENSMUSG00000023078",1382.28108035877,-3.29384322056336,0.790641109200646,-4.16604092834675,3.09935082311977e-05,0.000181800054709158
"ENSMUSG00000107092",121.756872475941,-1.15312060401019,0.406877658138208,-2.83407206305365,0.00459589667861369,0.0153478907649273
"ENSMUSG00000029486",300.839729658602,1.0109053216095,0.309056962266703,3.27093528065268,0.00107192438656178,0.00429711415872056
"ENSMUSG00000029641",10.800212242606,2.71580027939389,0.874765165200927,3.10460496991795,0.00190533305997605,0.00714195577486005
"ENSMUSG00000037313",851.937781682721,1.0995746283747,0.220849310045604,4.9788456579178,6.39646245804798e-07,5.2875420292257e-06
"ENSMUSG00000059064",12.1407002477789,-2.00810131986223,0.685618215125528,-2.9288914377728,0.00340173210387237,0.0118497996188328
"ENSMUSG00000057406",1356.60131118981,1.19656667356402,0.203302868145861,5.88563597000284,3.96526233003055e-09,4.65516885834267e-08
"ENSMUSG00000106743",8.22874409081009,-5.68073354988365,1.94918650215698,-2.91441252214569,0.00356358665547726,0.0123282187792041
"ENSMUSG00000048142",167.61040591042,-1.29640213024291,0.378172360175967,-3.42807213525516,0.000607883913607598,0.0025925017997782
"ENSMUSG00000008307",107.375842635935,-1.0162779380093,0.341402824419653,-2.97677073919016,0.00291301753190903,0.0103433109540781
"ENSMUSG00000029720",109.685463116564,-1.32701537191117,0.252482734603235,-5.25586580799876,1.47329691037969e-07,1.37051651436679e-06
"ENSMUSG00000029722",527.547944752483,1.039678977871,0.28970704047691,3.5887252728118,0.000332298785743103,0.0015121708563642
"ENSMUSG00000029513",2554.98494834247,-1.2976829634642,0.187515495073308,-6.9204039002584,4.50357743817377e-12,7.78787054255986e-11
"ENSMUSG00000106681",8.72976067212626,-4.76627792165759,1.4847933877079,-3.21006138706973,0.0013270662788656,0.00519402275155751
"ENSMUSG00000029610",415.862642170723,1.00653710107051,0.188525918269528,5.33898527220806,9.34682358811422e-08,8.99002446753749e-07
"ENSMUSG00000075569",112.422944783926,-3.4964311930205,0.424509240956341,-8.23640772847177,1.77458431170637e-16,4.73260894037536e-15
"ENSMUSG00000038970",965.06127342816,-1.0915337969652,0.195698788642905,-5.57762163237986,2.43829288138184e-08,2.57320827336237e-07
"ENSMUSG00000029561",8959.0202680235,4.73092848332198,0.627294829271102,7.54179416530371,4.63549019192208e-14,9.79654796821131e-13
"ENSMUSG00000041827",675.758329489678,7.10747782717018,0.384571139139188,18.4815684377131,2.90609214919303e-76,1.00861863014669e-73
"ENSMUSG00000042190",2511.38797628502,1.42975284652696,0.255956849161517,5.58591360696402,2.32474790429557e-08,2.46181512065542e-07
"ENSMUSG00000025825",19807.7707307613,-3.79906850839984,0.240820317833285,-15.775531494107,4.58522041205207e-56,9.11201624143444e-54
"ENSMUSG00000054675",68.7720814184139,-1.71963824915776,0.657174162800563,-2.61671615607874,0.00887801329253688,0.0271092941207799
"ENSMUSG00000014932",71.9608302089926,-1.94023436577271,0.381623021284103,-5.0841648893301,3.69247063200087e-07,3.20499687614531e-06
"ENSMUSG00000018965",13897.0156503374,-1.12653357768975,0.267105795816494,-4.21755572261599,2.46964802208504e-05,0.000148613105153161
"ENSMUSG00000109713",42.1978180363824,1.09760146892579,0.424382811768289,2.58634760524909,0.00969990533319169,0.0291849898926141
"ENSMUSG00000029131",5097.48415379954,-1.72046570233758,0.21043955216088,-8.17558146589427,2.94442410503013e-16,7.67793638054525e-15
"ENSMUSG00000025747",420.678130332499,1.4373217453587,0.357719671723738,4.01801147371266,5.86913400327226e-05,0.000322540589002308
"ENSMUSG00000067642",7.08548646169082,3.42878588987792,1.36747444576817,2.50738571421848,0.0121627906605494,0.0354692884564804
"ENSMUSG00000029455",24337.5933595795,-1.74649685699076,0.302755990686514,-5.76866159784483,7.99035705416457e-09,9.04863871915089e-08
"ENSMUSG00000042647",148.212895827506,-1.09094090029587,0.351815486542477,-3.1008893639597,0.00192940364782735,0.0072277842337734
"ENSMUSG00000103529",559.504635156848,-1.45484193045605,0.358027426514304,-4.06349296929609,4.83437791527793e-05,0.000271055154922136
"ENSMUSG00000033294",815.95487580157,1.33555143450621,0.187103925425145,7.13801931985934,9.46853260776677e-13,1.76359471292962e-11
"ENSMUSG00000105161",31.0141259991071,-1.05489607364179,0.412168339687228,-2.55938162169927,0.0104858561558157,0.0311654164023171
"ENSMUSG00000029512",2770.58840446155,-1.56562025428897,0.24470854727127,-6.39789771034608,1.57530755840941e-10,2.23610189253022e-09
"ENSMUSG00000043510",3056.25282328968,-3.41415158168616,0.30272468352284,-11.2780746583176,1.68391038730749e-29,1.02204235871998e-27
"ENSMUSG00000081104",67.9774337515765,-4.62756702472222,0.538336874495894,-8.59604319145988,8.25117581077889e-18,2.44381579722612e-16
"ENSMUSG00000029470",1477.13738796616,1.46685754644179,0.193029034788801,7.59915495638634,2.98070696663466e-14,6.42050533844504e-13
"ENSMUSG00000105107",44.504869230252,-3.13850714484638,0.51371854805053,-6.10939035928614,1.00012434625563e-09,1.28026307223019e-08
"ENSMUSG00000054434",110.876209822895,-1.03672722585001,0.297081482143296,-3.48970665680856,0.000483551020137561,0.00211120911378983
"ENSMUSG00000029433",119.082497095934,-1.0741214196851,0.351166742984404,-3.05872193521698,0.00222283364651006,0.00816409473578118
"ENSMUSG00000037411",80.618420866255,2.03140190384285,0.516430076781049,3.93354685401894,8.37015139690223e-05,0.000443659433689965
"ENSMUSG00000029410",61.6996006264171,2.24819015873095,0.443117240299869,5.07357862494707,3.90403055053736e-07,3.3672775928016e-06
"ENSMUSG00000037605",32.9172736183343,-2.69456981941088,0.612557832184111,-4.39888232234863,1.08809804103916e-05,7.0449059188878e-05
"ENSMUSG00000029014",1226.51269746333,1.07546130945919,0.142606428605058,7.54146443452159,4.64722823585006e-14,9.81293900495435e-13
"ENSMUSG00000028932",1802.97617521515,1.00688819325589,0.144597000215238,6.96340997224771,3.32133442658802e-12,5.82107560028321e-11
"ENSMUSG00000100801",808.26649727555,1.28885641143211,0.230402690253436,5.59392952406243,2.21987092701926e-08,2.35683151157297e-07
"ENSMUSG00000087477",7.43195984550963,6.34499358430573,1.30462582374353,4.86345852491194,1.15352205290266e-06,9.10185412347977e-06
"ENSMUSG00000085720",20.6467468846042,-2.77580658454259,0.523347942569865,-5.30394095162041,1.1332898450247e-07,1.07575224811628e-06
"ENSMUSG00000122606",10.1714130856374,-3.87658443830101,1.09289069706639,-3.54709253972681,0.000389507748427556,0.00174196913552665
"ENSMUSG00000122683",20.0696845414105,-3.14122323216439,0.939666872441497,-3.34291154055765,0.000829043231688489,0.00341626811292103
"ENSMUSG00000106820",21.7862421293311,-1.88478888885917,0.712022304103647,-2.64709248291302,0.00811871463803492,0.0251081031765131
"ENSMUSG00000123190",24.1027228082017,-2.01841171218502,0.551321698786049,-3.66104166882847,0.000251191897655037,0.0011776770818142
"ENSMUSG00000123746",263.92848957059,-5.33455529685439,0.518157204137162,-10.295244868278,7.40309790461388e-25,3.5149737681213e-23
